Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].6,Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
746.4431931,0.235350216,0.00034676,-0.003922109,0,4998209.912,1733.180426,1.416005134,-0.037998463,2883.837042,0.00545761,968.1603765,25.01828957,7.51E-06,-54.69832635,37.53433259,0.412169235,0.000168782,-0.007641428,0,14972992.44,2527.176092,0.940485668,-0.003205115,5924.7919,0.004629384,807.8362861,25.01828957,4.99E-06,-136.9214044,74.69430267,0.64127357,0.00013244,-0.016561198,0,24948590.77,3304.200257,0.598775547,0.017489713,7550.568617,0.004073187,756.599908,25.01828957,4.21E-06,-213.7287876,105.0265375,0.863059069,0.000109364,-0.029511532,0,34922709.47,3819.287761,0.437960117,0.051837588,9143.775397,0.005620451,727.6466605,25.01828957,3.58E-06,-287.7698657,125.0172445,1.068005021,9.88E-05,-0.030386523,0,44898326.9,4434.40368,0.328122355,0.062704199,10124.99766,0.009292448,727.1263281,25.01828957,3.22E-06,-369.7252516,144.7157035,1.324898439,8.81E-05,-0.03077219,0,54874003.99,4833.846819,0.264062612,0.060773555,11352.03618,0.008202276,685.6712458,25.01828957,3.20E-06,-426.1233731,175.6979269,,,,0,64851164.17,,,,,,,25.01828957,,,
751.4999094,0.235280852,0.00034674,-0.004042965,0,4998210.298,1733.080035,1.416198619,-0.038032963,2884.004314,0.005777797,961.3349487,24.99118423,7.49E-06,-54.31270897,37.43394153,0.412252159,0.000168808,-0.007443666,0,14972993.28,2527.563168,0.940769209,-0.003376872,5923.884896,0.00429791,802.8728046,24.99118423,5.02E-06,-136.0801364,75.08137954,0.641411823,0.00013257,-0.016634253,0,24948592.2,3307.440003,0.59888885,0.017250644,7543.173023,0.004361059,751.5184074,24.99118423,4.34E-06,-212.2933354,108.2662829,0.863206709,0.000109511,-0.030269806,0,34922712.43,3824.40987,0.438014944,0.051707252,9131.52973,0.006517097,720.1558903,24.99118423,3.73E-06,-284.8074142,130.139353,1.067648638,9.91E-05,-0.034404866,0,44898337.04,4448.119906,0.328013122,0.062418386,10093.77849,0.009749333,707.1859121,24.99118423,3.53E-06,-359.586057,158.4319288,1.325161247,8.82E-05,-0.028382141,0,54874002.75,4838.683447,0.264566002,0.060224437,11340.68871,0.008190178,687.6765928,24.99118423,3.29E-06,-427.3696339,180.5345551,,,,0,64851121.76,,,,,,,24.99118423,,,
756.5498697,0.235315804,0.000346751,-0.003979574,0,4998210.5,1733.1332,1.41614727,-0.037927308,2883.915962,0.005692114,957.7542531,24.99877167,7.50E-06,-54.11040978,37.48710647,0.412289955,0.000168793,-0.007476625,0,14972993.88,2527.339863,0.940729079,-0.003328409,5924.408546,0.004520536,799.3186973,24.99877167,5.00E-06,-135.4777453,74.85807372,0.641390664,0.000132517,-0.017044673,0,24948594.1,3306.124192,0.598990859,0.017220456,7546.175718,0.004158774,744.8144361,24.99877167,4.29E-06,-210.3995582,106.9504719,0.862722658,0.000109527,-0.029245903,0,34922712.18,3824.985785,0.438234019,0.05147797,9130.154764,0.005234753,720.7717585,24.99877167,3.74E-06,-285.0509779,130.7152679,1.068152616,9.88E-05,-0.033807331,0,44898338.62,4437.041304,0.328421474,0.062519476,10118.98144,0.010620626,704.0796308,24.99877167,3.28E-06,-358.006592,147.3533275,1.324965854,8.81E-05,-0.030813928,0,54874009.57,4835.654926,0.264223421,0.060583257,11347.79268,0.008485059,676.6894601,24.99877167,3.24E-06,-420.5414724,177.5060335,,,,0,64851066.97,,,,,,,24.99877167,,,
761.5974026,0.235150232,0.000346797,-0.003806139,0,4998210.652,1733.364227,1.416185812,-0.038034781,2883.531675,0.00616619,955.0578537,25.00667191,7.55E-06,-53.95807083,37.71813345,0.412508067,0.000168793,-0.007611995,0,14972994.47,2527.343722,0.940991782,-0.003431557,5924.399734,0.004749273,795.8172081,25.00667191,5.00E-06,-134.8842726,74.86193272,0.641248339,0.000132506,-0.016464405,0,24948594.42,3305.848118,0.598930245,0.01724374,7546.806003,0.004394846,743.6634133,25.00667191,4.28E-06,-210.0744105,106.6743982,0.863176968,0.000109554,-0.029565189,0,34922714.35,3825.918275,0.4383346,0.051401594,9127.930038,0.005346998,715.2955449,25.00667191,3.77E-06,-282.8852437,131.6477587,1.06837159,9.86E-05,-0.032205996,0,44898336.79,4425.426273,0.327727444,0.062869973,10145.53944,0.009527572,707.6877154,25.00667191,3.02E-06,-359.8412112,135.7382961,1.325408789,8.83E-05,-0.029240312,0,54874007.51,4844.345431,0.264491428,0.060057318,11327.4349,0.008027493,680.0114173,25.00667191,3.39E-06,-422.6059655,186.1965383,,,,0,64851069.17,,,,,,,25.00667191,,,
766.6376285,0.235104875,0.000346768,-0.003953812,0,4998210.972,1733.22145,1.416302877,-0.038013334,2883.769395,0.005779049,949.397063,24.98513412,7.52E-06,-53.63825215,37.57535677,0.412329195,0.000168749,-0.007684253,0,14972995.17,2526.670657,0.941045184,-0.003333785,5925.978177,0.004588192,791.6931763,24.98513412,4.96E-06,-134.1852841,74.18886774,0.641390783,0.000132534,-0.016562396,0,24948595.14,3306.538564,0.598872298,0.017233374,7545.230355,0.003786582,741.1037354,24.98513412,4.30E-06,-209.3513377,107.3648445,0.863249786,0.000109369,-0.02924167,0,34922713.18,3819.463862,0.437954528,0.051778592,9143.354785,0.005532996,718.2569453,24.98513412,3.59E-06,-284.0564191,125.1933453,1.067744983,9.88E-05,-0.033737074,0,44898340.05,4437.389531,0.328009844,0.062345802,10118.18767,0.0097425,701.2641257,24.98513412,3.29E-06,-356.5749792,147.7015544,1.325251923,8.81E-05,-0.028711609,0,54874010.16,4836.622591,0.264665914,0.060016164,11345.52244,0.00793541,675.7442174,24.98513412,3.25E-06,-419.9540334,178.4736987,,,,0,64851135.8,,,,,,,24.98513412,,,
771.6895815,0.235365962,0.00034676,-0.003864051,0,4998211.012,1733.181738,1.416202001,-0.037968426,2883.835493,0.005492156,948.6910053,25.01377106,7.51E-06,-53.59836188,37.5356448,0.412166755,0.000168741,-0.007457208,0,14972995.2,2526.551788,0.94099292,-0.003340436,5926.256993,0.004210004,791.5236132,25.01377106,4.95E-06,-134.1565446,74.06999892,0.64132959,0.000132466,-0.016734205,0,24948596.03,3304.829432,0.598991004,0.017257742,7549.132732,0.003931629,737.9480957,25.01377106,4.24E-06,-208.459914,105.6557119,0.863058755,0.000109546,-0.029644906,0,34922716.45,3825.632725,0.438326807,0.051412533,9128.611907,0.005915994,709.9830166,25.01377106,3.76E-06,-280.7842438,131.3622087,1.067924637,9.87E-05,-0.032275088,0,44898339.15,4431.586608,0.327658804,0.06275883,10131.43669,0.009239523,703.0420636,25.01377106,3.16E-06,-357.4790154,141.8986312,1.324765479,8.82E-05,-0.02951173,0,54874011.64,4839.543263,0.264443499,0.059972136,11338.67571,0.008765775,673.3678385,25.01377106,3.31E-06,-418.4771878,181.3943707,,,,0,64851117.7,,,,,,,25.01377106,,,
776.7329928,0.235073163,0.000346638,-0.004042876,0,4998211.322,1732.568602,1.416244529,-0.037781739,2884.856228,0.005149862,943.1969881,25.00568771,7.39E-06,-53.28796543,36.922509,0.412427494,0.000168705,-0.007591182,0,14972995.87,2526.013755,0.941142995,-0.003301702,5927.519533,0.004208287,787.5656359,25.00568771,4.91E-06,-133.485701,73.53196597,0.641378793,0.000132515,-0.016489323,0,24948596.26,3306.06737,0.599031775,0.017187747,7546.306068,0.004249732,737.1572384,25.00568771,4.29E-06,-208.236508,106.8936505,0.863172529,0.000109301,-0.029683317,0,34922716.86,3817.074244,0.437840964,0.051910653,9149.0798,0.00582414,708.9442055,25.00568771,3.52E-06,-280.3734146,122.8037274,1.067870231,9.85E-05,-0.033739247,0,44898344.25,4423.219724,0.327823391,0.062770699,10150.60229,0.008212256,693.0186412,25.00568771,2.97E-06,-352.3823599,133.5317472,1.324703186,8.82E-05,-0.027408913,0,54874007.82,4840.145657,0.26459328,0.060021463,11337.26373,0.007812018,679.5181248,25.00568771,3.32E-06,-422.2993996,181.9967648,,,,0,64851039.81,,,,,,,25.00568771,,,
781.7715598,0.234992488,0.000346711,-0.004008358,0,4998211.45,1732.936809,1.416429087,-0.037969529,2884.24334,0.005756369,940.9456286,25.00053978,7.46E-06,-53.16076997,37.29071575,0.412347781,0.000168737,-0.007553882,0,14972995.95,2526.501858,0.941227794,-0.003406446,5926.374406,0.004218597,787.1230153,25.00053978,4.95E-06,-133.4106806,74.02006896,0.641223865,0.000132421,-0.016943618,0,24948597.36,3303.707436,0.599000466,0.01736418,7551.696947,0.004085686,733.2628076,25.00053978,4.19E-06,-207.1363863,104.5337162,0.863277464,0.000109524,-0.029264053,0,34922715.89,3824.891917,0.43815938,0.051442511,9130.379798,0.005485858,711.4121582,25.00053978,3.74E-06,-281.3494411,130.6214001,1.067825013,9.85E-05,-0.033494623,0,44898343.08,4420.583942,0.327885646,0.062943646,10156.65434,0.009882799,695.3051046,25.00053978,2.92E-06,-353.5449684,130.8959652,1.324906424,8.80E-05,-0.028435448,0,54874012.28,4828.215161,0.264434441,0.06037907,11365.27898,0.008631531,672.3348303,25.00053978,3.10E-06,-417.8352052,170.0662684,,,,0,64851080.3,,,,,,,25.00053978,,,
786.8086298,0.235195605,0.000346712,-0.003836927,0,4998211.417,1732.938057,1.416278413,-0.037908276,2884.241244,0.005694203,941.516319,24.99857903,7.46E-06,-53.19301238,37.29196392,0.412327255,0.000168693,-0.007331553,0,14972995.98,2525.842174,0.941114114,-0.003263585,5927.922232,0.004495582,786.9394458,24.99857903,4.90E-06,-133.3795671,73.36038503,0.641274399,0.00013245,-0.017109508,0,24948598.38,3304.435751,0.599014406,0.017333173,7550.032823,0.003708719,729.6326211,24.99857903,4.22E-06,-206.1109099,105.2620316,0.863294132,0.000109335,-0.029909717,0,34922719.43,3818.268732,0.438233858,0.051687231,9146.218321,0.006053191,702.4497024,24.99857903,3.55E-06,-277.8049671,123.9982149,1.067914703,9.88E-05,-0.03323752,0,44898343.62,4437.336658,0.328288654,0.062386005,10118.30904,0.010333653,694.2470754,24.99857903,3.29E-06,-353.0069875,147.6486815,1.325286051,8.84E-05,-0.029239013,0,54874012.92,4848.643174,0.264405096,0.060189988,11317.3956,0.007593944,671.3096375,24.99857903,3.47E-06,-417.1980798,190.4942814,,,,0,64851067.7,,,,,,,24.99857903,,,
791.8586536,0.235206653,0.00034676,-0.004055327,0,4998211.624,1733.182011,1.416335,-0.03800645,2883.835393,0.005675354,937.8559144,25.00381088,7.51E-06,-52.98620985,37.53591718,0.412356683,0.00016878,-0.007704119,0,14972996.53,2527.1352,0.941479193,-0.003564518,5924.889388,0.004184709,783.6769027,25.00381088,4.99E-06,-132.8265937,74.6534114,0.641205293,0.000132402,-0.016759554,0,24948598.06,3303.234405,0.599003318,0.017455647,7552.778581,0.003880125,730.7807511,25.00381088,4.17E-06,-206.4352404,104.0606849,0.863006861,0.000109563,-0.029638015,0,34922718.39,3826.225069,0.438400262,0.051488103,9127.1992,0.005902083,705.0884905,25.00381088,3.78E-06,-278.8485556,131.9545518,1.068045408,9.85E-05,-0.032852177,0,44898343.16,4422.244954,0.328124753,0.063096632,10152.83948,0.009768381,695.1605501,25.00381088,2.95E-06,-353.4714662,132.5569774,1.325027412,8.82E-05,-0.028544255,0,54874015.07,4838.338177,0.264333626,0.060708781,11341.50054,0.007907787,667.8417158,25.00381088,3.28E-06,-415.0428742,180.1892849,,,,0,64851101.1,,,,,,,25.00381088,,,
796.9129232,0.235259051,0.000346779,-0.004070539,0,4998211.739,1733.273051,1.416204612,-0.03792799,2883.683984,0.005191704,935.8220019,24.9950695,7.53E-06,-52.87129954,37.62695814,0.412402661,0.000168672,-0.007624339,0,14972996.71,2525.532749,0.941146247,-0.003171007,5928.648804,0.004474942,782.6089834,24.9950695,4.88E-06,-132.6455904,73.05096019,0.641358549,0.000132521,-0.016669478,0,24948598.11,3306.21326,0.599178645,0.017229967,7545.973642,0.004412594,730.5855068,24.9950695,4.29E-06,-206.3800867,107.0395402,0.863046475,0.000109546,-0.030055353,0,34922719.48,3825.651524,0.438504596,0.051556812,9128.567843,0.005588098,702.3271742,24.9950695,3.76E-06,-277.7565096,131.3810071,1.068239271,9.90E-05,-0.033256813,0,44898345.38,4446.730609,0.32898374,0.062294857,10096.93398,0.008383085,690.7800738,24.9950695,3.50E-06,-351.2441053,157.0426321,1.325444402,8.82E-05,-0.028683949,0,54874015.6,4841.288877,0.264675597,0.060798667,11334.58816,0.008205968,666.991115,24.9950695,3.34E-06,-414.5142523,183.1399847,,,,0,64851098.15,,,,,,,24.9950695,,,
801.9642214,0.2349775,0.000346829,-0.004001546,0,4998211.816,1733.524166,1.41638356,-0.038061553,2883.266305,0.005882226,934.4607616,24.99051857,7.58E-06,-52.79439331,37.87807267,0.412416821,0.000168762,-0.0076059,0,14972996.92,2526.868359,0.941449084,-0.003436849,5925.515221,0.004501963,781.3714298,24.99051857,4.97E-06,-132.4358356,74.38656973,0.641353121,0.000132531,-0.016659278,0,24948598.49,3306.464861,0.599251179,0.017269802,7545.399555,0.004163812,729.2453393,24.99051857,4.30E-06,-206.0015083,107.2911415,0.86327342,0.000109463,-0.029536789,0,34922719.55,3822.756621,0.43848251,0.051774147,9135.480759,0.005170765,702.1349631,24.99051857,3.68E-06,-277.6804939,128.486104,1.06831043,9.86E-05,-0.034101011,0,44898347.3,4428.113245,0.328297111,0.063187352,10139.38552,0.010294873,687.0135106,24.99051857,3.08E-06,-349.3289037,138.4252679,1.325809406,8.81E-05,-0.028784803,0,54874017.23,4835.533727,0.264203151,0.061173113,11348.07869,0.007648082,664.3618117,24.99051857,3.23E-06,-412.8802219,177.3848351,,,,0,64851171.84,,,,,,,24.99051857,,,
807.0041676,0.235075751,0.000346668,-0.00405908,0,4998211.962,1732.720152,1.416163911,-0.037769942,2884.604277,0.004915381,931.8677572,24.98799896,7.42E-06,-52.64789589,37.07405887,0.41232087,0.000168625,-0.007388362,0,14972996.7,2524.82225,0.941217287,-0.003058088,5930.317155,0.00427951,782.6748771,24.98799896,4.83E-06,-132.6567588,72.34046061,0.641334047,0.000132416,-0.016565647,0,24948598.5,3303.595504,0.599074122,0.017568647,7551.953157,0.004069849,729.2317264,24.98799896,4.19E-06,-205.9976628,104.4217843,0.863300954,0.000109505,-0.030181583,0,34922720.34,3824.203546,0.438557268,0.051767379,9132.024464,0.005836119,700.1539193,24.98799896,3.72E-06,-276.8970302,129.9330293,1.068764768,9.87E-05,-0.033327621,0,44898343.88,4433.659388,0.328387523,0.063124574,10126.70121,0.009418812,693.7473055,24.98799896,3.21E-06,-352.7528672,143.9714111,1.32571804,8.81E-05,-0.02902673,0,54874017.51,4837.045189,0.264255539,0.061310804,11344.53274,0.008702702,663.9219964,24.98799896,3.26E-06,-412.6068904,178.8962963,,,,0,64851094.83,,,,,,,24.98799896,,,
812.0546765,0.234962692,0.000346775,-0.003962687,0,4998211.884,1733.253011,1.416181621,-0.037942703,2883.717411,0.005921465,933.2632224,25.00402641,7.53E-06,-52.72673573,37.60691721,0.412395894,0.000168679,-0.007333476,0,14972996.92,2525.63383,0.94143484,-0.003260867,5928.411611,0.004524464,781.3792744,25.00402641,4.89E-06,-132.4371651,73.1520407,0.641234341,0.000132469,-0.016821805,0,24948598.93,3304.908703,0.599334492,0.017416842,7548.952536,0.003715627,727.684598,25.00402641,4.24E-06,-205.5606209,105.7349831,0.863015758,0.000109343,-0.030178674,0,34922719.84,3818.543678,0.43829143,0.052149731,9145.559876,0.00618102,701.4007291,25.00402641,3.56E-06,-277.3901188,124.2731613,1.068133294,9.87E-05,-0.032758875,0,44898342.65,4430.666709,0.328335964,0.06337209,10133.54098,0.009919658,696.1514896,25.00402641,3.14E-06,-353.9753337,140.9787325,1.32592295,8.83E-05,-0.028929759,0,54874014.55,4843.718207,0.264679109,0.0609276,11328.90317,0.007699677,668.6887267,25.00402641,3.38E-06,-415.5692652,185.5693149,,,,0,64851092.17,,,,,,,25.00402641,,,
817.1026586,0.235037564,0.000346806,-0.0038615,0,4998211.972,1733.407823,1.416386804,-0.038036193,2883.459914,0.006134333,931.6951928,25.00904465,7.56E-06,-52.63814649,37.76172992,0.412413951,0.000168709,-0.007282084,0,14972996.72,2526.081225,0.941753764,-0.00346616,5927.361548,0.004325698,782.5612029,25.00904465,4.92E-06,-132.637492,73.5994362,0.641192118,0.000132392,-0.016744818,0,24948599.18,3302.999279,0.599080851,0.017599584,7553.316568,0.003608075,726.8080167,25.00904465,4.16E-06,-205.3129991,103.8255596,0.863301845,0.000109457,-0.029441376,0,34922719.46,3822.535977,0.438415131,0.05183141,9136.008052,0.005576843,702.3678662,25.00904465,3.67E-06,-277.7726025,128.2654601,1.067936075,9.87E-05,-0.033932986,0,44898348.41,4432.236284,0.328673438,0.062937458,10129.95371,0.010253152,684.8399104,25.00904465,3.18E-06,-348.2236833,142.5483068,1.325336102,8.82E-05,-0.029475641,0,54874015.81,4838.187446,0.264782709,0.060840421,11341.85404,0.008603534,666.6472142,25.00904465,3.28E-06,-414.3005286,180.0385534,,,,0,64851157.63,,,,,,,25.00904465,,,
822.1467845,0.235074629,0.000346801,-0.004045832,0,4998212.154,1733.38336,1.416362761,-0.038009279,2883.500713,0.005765864,928.4860306,24.99556732,7.55E-06,-52.45683789,37.73726625,0.411936764,0.000168603,-0.007354256,0,14972997.04,2524.487677,0.941472119,-0.003181223,5931.103239,0.004813228,780.6838921,24.99556732,4.81E-06,-132.3193037,72.005888,0.641296568,0.000132445,-0.016741011,0,24948599.28,3304.31249,0.59930909,0.017337547,7550.314735,0.004209882,726.4561512,24.99556732,4.22E-06,-205.213602,105.1387701,0.863323027,0.000109488,-0.030047296,0,34922721.36,3823.626331,0.438468204,0.051811271,9133.403304,0.006020179,697.5578726,24.99556732,3.70E-06,-275.8703451,129.3558144,1.068453002,9.86E-05,-0.031901531,0,44898344.2,4427.046862,0.328397972,0.063107093,10141.82718,0.010413643,693.1201202,24.99556732,3.06E-06,-352.4339594,137.358885,1.325485183,8.80E-05,-0.028828034,0,54874018.76,4831.425069,0.264599867,0.061073564,11357.72944,0.007994697,661.9123145,24.99556732,3.16E-06,-411.3579356,173.2761769,,,,0,64851088.84,,,,,,,24.99556732,,,
827.1905497,0.235032066,0.00034671,-0.003893112,0,4998212.085,1732.928354,1.416380002,-0.037871464,2884.257779,0.005618543,929.6978208,24.99895287,7.46E-06,-52.52530061,37.2822605,0.412138455,0.000168654,-0.007344104,0,14972996.98,2525.256673,0.941385766,-0.003243188,5929.297064,0.004578062,781.0534295,24.99895287,4.86E-06,-132.3819372,72.77488367,0.641380909,0.000132491,-0.016730075,0,24948599.67,3305.46494,0.599229945,0.017243086,7547.682433,0.003928612,725.0961121,24.99895287,4.26E-06,-204.8294102,106.2912208,0.863026292,0.000109383,-0.029338996,0,34922720.39,3819.962817,0.438634079,0.051729408,9142.16239,0.005153193,700.0097754,24.99895287,3.60E-06,-276.8400242,125.6923001,1.0680141,9.89E-05,-0.03375681,0,44898348.98,4438.895044,0.328478587,0.062617925,10114.75796,0.00943891,683.7125341,24.99895287,3.32E-06,-347.6504411,149.2070669,1.325408094,8.81E-05,-0.027607219,0,54874015.16,4836.275326,0.26459187,0.060791666,11346.33813,0.007674892,667.7055954,24.99895287,3.25E-06,-414.9582796,178.1264339,,,,0,64851121.66,,,,,,,24.99895287,,,
832.2262359,0.234949905,0.000346814,-0.003956571,0,4998212.14,1733.450341,1.416430661,-0.038031228,2883.389285,0.005646927,928.7257668,25.00429726,7.57E-06,-52.4703823,37.80424814,0.412407622,0.000168619,-0.007721536,0,14972997.65,2524.730046,0.941468174,-0.003206977,5930.534106,0.005030918,777.0934096,25.00429726,4.83E-06,-131.7107474,72.24825709,0.64141287,0.000132386,-0.016662228,0,24948599.62,3302.842045,0.59921509,0.017452845,7553.676284,0.004131632,725.2466916,25.00429726,4.16E-06,-204.8719468,103.6683252,0.863448429,0.000109335,-0.030479092,0,34922722.25,3818.260048,0.438537115,0.05189843,9146.23986,0.005826357,695.3261054,25.00429726,3.55E-06,-274.9877253,123.9895312,1.068497482,9.89E-05,-0.031288026,0,44898342.52,4439.613377,0.329077723,0.062429056,10113.11993,0.01022248,696.4241105,25.00429726,3.34E-06,-354.1139545,149.9254004,1.325521873,8.82E-05,-0.027703972,0,54874015.27,4837.288133,0.264715802,0.060871822,11343.96252,0.007243086,667.5308902,25.00429726,3.27E-06,-414.8497058,179.1392404,,,,0,64851097.11,,,,,,,25.00429726,,,
837.2713846,0.234931255,0.000346693,-0.003922465,0,4998212.171,1732.844479,1.416575189,-0.037930017,2884.397436,0.00583283,928.1710406,24.9927597,7.45E-06,-52.43904184,37.19838535,0.412214926,0.0001687,-0.007462064,0,14972997.44,2525.949721,0.941712983,-0.003457564,5927.670421,0.004369826,778.285312,24.9927597,4.91E-06,-131.9127647,73.46793191,0.641206881,0.000132426,-0.017011414,0,24948600.02,3303.847214,0.599296426,0.01734291,7551.378257,0.004097307,723.8579332,24.9927597,4.20E-06,-204.4796422,104.6734942,0.863136135,0.000109463,-0.029839172,0,34922721.64,3822.730868,0.438294377,0.051764337,9135.542847,0.00601905,696.8682921,24.9927597,3.68E-06,-275.5976296,128.4603513,1.068488259,9.84E-05,-0.031667547,0,44898344.52,4418.873969,0.328694952,0.06312229,10160.58499,0.010062483,692.4841597,24.9927597,2.88E-06,-352.1105897,129.1859923,1.325670454,8.81E-05,-0.029743481,0,54874021.05,4833.184034,0.264299326,0.061137985,11353.59644,0.008005039,658.2212217,24.9927597,3.19E-06,-409.0640361,175.0351414,,,,0,64851091.94,,,,,,,24.9927597,,,
842.3064717,0.234892564,0.000346701,-0.00392406,0,4998212.162,1732.883993,1.416380683,-0.037853545,2884.33166,0.005836758,928.3363138,25.00858688,7.45E-06,-52.44837931,37.23789921,0.412317682,0.000168575,-0.007229762,0,14972997.31,2524.077001,0.941632038,-0.003204249,5932.068356,0.004338076,779.0981437,25.00858688,4.78E-06,-132.0505328,71.59521246,0.641217982,0.000132385,-0.016600328,0,24948599.63,3302.809089,0.599387551,0.017315851,7553.751658,0.003946465,725.2154185,25.00858688,4.16E-06,-204.8631126,103.6353692,0.863279099,0.000109286,-0.029812369,0,34922721.83,3816.565704,0.438449299,0.051816855,9150.300175,0.00615654,696.3910769,25.00858688,3.50E-06,-275.4089005,122.295187,1.068027025,9.88E-05,-0.03406366,0,44898348.23,4434.621969,0.328256802,0.062659432,10124.50408,0.009404898,685.1936125,25.00858688,3.23E-06,-348.4035318,144.9339922,1.325351168,8.83E-05,-0.02893126,0,54874018.74,4846.932322,0.264696022,0.060337701,11321.39157,0.00820069,661.9407027,25.00858688,3.44E-06,-411.375578,188.7834299,,,,0,64851117.17,,,,,,,25.00858688,,,
847.3636437,0.23477438,0.000346691,-0.003853837,0,4998212.23,1732.833811,1.416444345,-0.037757929,2884.415227,0.005051191,927.1254853,25.00269508,7.44E-06,-52.37997092,37.18771798,0.412204417,0.000168623,-0.007612428,0,14972997.67,2524.79717,0.941487462,-0.003291041,5930.376448,0.004171552,776.941369,25.00269508,4.83E-06,-131.6849778,72.31538111,0.641308912,0.000132342,-0.016729884,0,24948599.87,3301.745634,0.599049078,0.017415144,7556.184708,0.00465369,724.3794269,25.00269508,4.11E-06,-204.6269567,102.5719141,0.862976973,0.000109458,-0.030593924,0,34922723.13,3822.562424,0.438517,0.051421737,9135.945801,0.006607028,693.0957429,25.00269508,3.67E-06,-274.105661,128.2919075,1.06853138,9.85E-05,-0.031351806,0,44898341.12,4423.150861,0.328282972,0.062857705,10150.75961,0.009147968,699.1632163,25.00269508,2.97E-06,-355.5067201,133.4628837,1.325236021,8.81E-05,-0.02730484,0,54874017.35,4833.722078,0.264527285,0.060556097,11352.3319,0.008515717,664.1700871,25.00269508,3.20E-06,-412.7610711,175.5731861,,,,0,64851050.64,,,,,,,25.00269508,,,
